286;38;MANOMETRO;PRESION;0-29;29;NO INDICA;NO INDICA;2014-01-02;2015-01-02;0;0
287;92;FLEXOMETRO;DIMENCIONAL;FH-10M;366;NO INDICA;NO INDICA;2014-01-03;2015-01-03;0;0
288;92;REGLA METALICA;DIMENCIONAL;35-341;325;NO INDICA;NO INDICA;2015-01-03;2016-01-03;0;0
289;92;CALIBRADOR PIE DE REY;DIMENCIONAL; 530-104BR;228;12842284;NO INDICA;2018-01-08;2019-01-08;1;0
290;13;HORNO ELECTRICO;TEMPERATURA;HE02201L;164;HX060100636;NO INDICA;2014-01-14;2015-01-14;0;0
291;7;CHARGER ANALYZER CALIBRATOR;EL�CTRICA;VCM-100;174;1251-064-085A;BOA-H-82934;2018-04-17;2019-04-17;1;0
292;6;LLAVE DE TORQUE;TORQUE;6004MFRMH;63;812602330;BTC600-05;2014-01-15;2015-01-15;0;0
293;6;LLAVE DE TORQUE;TORQUE;6004MFRMH;63;113602156;BTC600-09;2014-01-15;2015-01-15;0;0
294;6;LLAVE DE TORQUE;TORQUE;6004MFRMH;63;812602339;BTC600-01;2014-01-15;2015-01-15;0;0
295;6;LLAVE DE TORQUE;TORQUE;6004MFRMH;63;512600355;BTC600-03;2014-01-15;2015-01-15;0;0
296;6;MULTIPLICADOR DE TORQUE;TORQUE;TM-1500;389;1474;BMULTC-05;2015-07-23;2016-07-22;0;0
297;6;LLAVE DE TORQUE;TORQUE;R600;141;9005;B4TOR13;2015-07-24;2016-07-23;0;0
298;6;MULTIPLICADOR DE TORQUE;TORQUE;GA-190;310;5662;NO INDICA;2014-01-16;2015-01-16;0;0
299;72;CALIBRADOR DIGITAL;DIMENCIONAL; 500-171-20B;228;14909174;PF-01;2016-08-13;2017-08-13;0;0
300;72;MANOMETRO;PRESION;0-70;40;NO INDICA;CC-05;2014-01-20;2015-01-20;0;0
301;72;CONTADOR DE METROS;DIMENCIONAL;166926-901;378;3;PF-08;2016-02-24;2017-02-23;0;0
302;72;CONTADOR DE METROS;DIMENCIONAL;166926-921;378;4;AL-01;2016-02-24;2017-02-23;0;0
303;72;CINTA METRICA;DIMENCIONAL;30-608;325;NO INDICA;CC-06;2014-01-20;2015-01-20;0;0
304;72;CINTA METRICA PI;DIMENCIONAL;NO INDICA;262;8161269;PF-03;2015-01-23;2016-01-23;0;0
305;72;CINTA METRICA PI;DIMENCIONAL;28-200;262;8161269;PF-03;2014-01-21;2015-01-21;0;0
306;43;VALVULA DE ALIVIO;PRESION;SESO1/2;372;257;NO INDICA;2014-01-21;2015-01-21;0;X
307;43;VALVULA DE ALIVIO;PRESION;SP121/8;373;42 SC FM;NO INDICA;2014-01-20;2015-01-20;0;X
308;43;VALVULA DE ALIVIO;PRESION;ST 24 1/4;372;NO INDICA;NO INDICA;2014-01-20;2015-01-20;0;X
309;43;VALVULA DE ALIVIO;PRESION;ST 251/4;372;4948-1;NO INDICA;2014-01-20;2015-01-20;0;X
310;43;VALVULA DE ALIVIO;PRESION;NO INDICA;372;NO INDICA;NO INDICA;2014-01-21;2015-01-21;0;X
315;43;TERMOMETRO DIGITAL;TEMPERATURA;MIN-MAX;177;NO INDICA;NO INDICA;2014-01-22;2015-01-22;0;X
316;43;TERMOMETRO DIGITAL;TEMPERATURA;MIN-MAX;177;NO INDICA;NO INDICA;2014-01-22;2015-01-22;0;X
317;43;TERMOMETRO DIGITAL;TEMPERATURA;MIN-MAX;177;NO INDICA;NO INDICA;2014-01-22;2015-01-22;0;X
318;43;TERMOMETRO DIGITAL;TEMPERATURA;MIN-MAX;177;NO INDICA;NO INDICA;2014-01-22;2015-01-22;0;X
319;88;MANOMETRO;PRESION;0-600;241;1;NO INDICA;2014-01-23;2015-01-23;0;X
320;88;MANOMETRO;PRESION;0-600;241;2;NO INDICA;2014-01-23;2015-01-23;0;X
321;88;BALANZA DIGITAL;MASA;0-150;31;NO INDICA;NO INDICA;2014-01-23;2015-01-23;0;X
322;88;MEDIDOR DE ESPESOR;DIMENCIONAL; SC118;294;N537162;NO INDICA;2014-01-24;2015-01-24;0;X
323;88;MEDIDOR DE ESPESOR;DIMENCIONAL;SCU 7000;294;MT 0112032805;NO INDICA;2014-01-24;2015-01-24;0;X
324;88;LLAVE DE TORQUE;TORQUE;9774;59;5080632;NO INDICA;2014-01-24;2015-01-24;0;X
325;88;CALIBRADOR PIE DE REY;DIMENCIONAL;0-150;202;7912335;NO INDICA;2014-01-25;2015-01-25;0;X
326;88;CALIBRADOR PIE DE REY;DIMENCIONAL;0-500;396;NO INDICA;NO INDICA;2014-01-25;2015-01-25;0;X
327;96;BALANZA DIGITAL;MASA;A12E;396;1;NO INDICA;2014-01-28;2015-01-28;0;
328;96;BALANZA DIGITAL;MASA;A12E;396;2;NO INDICA;2014-01-28;2015-01-28;0;
329;96;BALANZA DIGITAL;MASA;A12E;396;3;NO INDICA;2014-01-28;2015-01-28;0;
330;72;CALIBRADOR DIGITAL;DIMENCIONAL;500-196-20B;228;9904564;PF-01;2015-01-23;2016-01-23;0;0
331;72;CINTA METRICA PI;DIMENCIONAL;28-200;258;8161262;CC-03;2015-11-24;2016-11-23;0;0
332;72;CINTA METRICA PI;DIMENCIONAL;15-50;262;1101121;PF-02;2016-01-23;2017-01-22;0;0
333;72;CONTADOR DE METROS;DIMENCIONAL;166926-901;378;1;PF-06;2016-02-24;2017-02-23;0;0
334;72;CONTADOR DE METROS;DIMENCIONAL;166926-901;378;2;PF-07;2016-03-21;2017-03-21;0;0
335;72;MANOMETRO;PRESION;0-200;336;NO INDICA;PY-01;2016-03-18;2017-03-18;0;0
336;72;MANOMETRO;PRESION;0-3000;365;T18539;CC-04;2016-10-20;2017-10-20;0;0
337;43;MEDIDOR DE ESPESOR DE PINTURA;DIMENCIONAL;456;112;NO INDICA;MEQ-457;2014-01-30;2015-01-30;0;0
338;72;CONTROLADOR DIGITAL;EL�CTRICA;N1200;242;12355997;CC-12;2016-01-28;2017-01-27;0;0
339;72;CONTROLADOR DIGITAL;EL�CTRICA;N1200;242;12356067;CC-11;2016-01-28;2017-01-27;0;0
340;72;CONTROLADOR DIGITAL;EL�CTRICA;STC-961-M;337;11090004;CC-09;2016-01-28;2017-01-27;0;0
341;72;CONTROLADOR DIGITAL;EL�CTRICA;STC-961-M;337;11090009;CC-10;2016-01-23;2017-01-22;0;0
342;72;CONTROLADOR DIGITAL;EL�CTRICA;TC518;297;1106J06-725;CC-08;2016-01-27;2017-01-26;0;0
343;25;MEGOMMETER;EL�CTRICA;1060;8;105566KDDV;NO INDICA;2016-07-22;2017-07-22;0;X
344;25;GRAUND TESTER;EL�CTRICA;4620;8;103657KCOV;NO INDICA;2016-07-25;2017-07-25;0;X
345;43;ANALIZADOR  DE  GASES   ;QU�MICA;4507731;168;497749;NO INDICA;2014-07-15;2015-07-15;0;0
346;43;MANOMETRO;PRESION;0-3000;22;2775;NO INDICA;2014-02-11;2015-02-11;0;0
347;43;MANOMETRO;PRESION;0-3000;22;1738;NO INDICA;2014-02-11;2015-02-11;0;0
348;43;TERMOMETRO BIMETALICO ANALOGICO;TEMPERATURA;, -20-120;22;NO INDICA;NO INDICA;2014-02-13;2015-02-13;0;0
349;43;TERMOMETRO BIMETALICO ANALOGICO;TEMPERATURA;, -20-120;387;NO INDICA;NO INDICA;2014-02-13;2015-02-13;0;X
350;43;BALANZA DE PESO MUERTO;MASA;674;22;5831;NO INDICA;2014-02-14;2015-02-14;0;0
351;43;REGISTRADOR DE PRESION Y TEMPERATURA;PRESION Y TEMPERATURA;NO INDICA;35;242E443062;NO INDICA;2014-02-14;2015-02-14;0;0
353;92;TERMOMETO COLUMNA DE MERCURIO;TEMPERATURA;0-200;396;NO INDICA;NO INDICA;2018-01-05;2019-01-05;1;0
354;72;FLUJOMETRO;PRESION;NO INDICA;153;18874;PY-02;2016-03-18;2017-03-18;0;0
355;72;MANOMETRO;PRESION;0-200;336;NO INDICA;PY-02;2015-03-09;2016-03-08;0;0
356;72;MANOMETRO;PRESION;0-200;134;NO INDICA;PY-03;2016-03-18;2017-03-18;0;0
358;7;ROMANA;FUERZA;HW-C005;251;NO INDICA;BOA-H-83024;2014-03-05;2015-03-05;0;0
359;58;DISCHARGE MODULE;EL�CTRICA;ECO-EQ-33-1;57;DM001;MMECO-14196;2018-09-04;2019-09-04;1;X
360;21;BOTELLA PATRON DE TORQUE;TORQUE;NO INDICA;380;TGB ? 417;NO INDICA;2018-03-26;2019-03-26;1;0
361;43;HOLIDAY DETECTOR;EL�CTRICA;725;259;10084;MEQ-492;2014-03-08;2015-03-08;0;0
362;58;AMPERIMETRO DISCHARGE MODULE;EL�CTRICA;50-4420;199;NO INDICA;NO INDICA;2014-03-05;2015-03-05;0;X
363;58;VOLTIMETRO DISCHARGE MODULE;EL�CTRICA;MU-45;92;NO INDICA;NO INDICA;2014-03-05;2015-03-05;0;X
364;48;MICROMETRO;DIMENCIONAL;CSN 25 1420;313;NO INDICA;D-08;2015-04-13;2016-04-12;0;0
365;49;CALIBRADOR DE ESPESORES;DIMENCIONAL;130-125;94;NO INDICA;PF-IM-07;2017-12-05;2018-12-05;1;DADO DE BAJA
366;49;CALIBRADOR PIE DE REY;DIMENCIONAL;500-193;228;1058712;PF-IM-06;2017-12-05;2018-12-05;1;0
367;20;MEDIDOR DE ESPESORES;DIMENCIONAL; 80-177-000;114;100568;TN-02;2018-04-23;2019-04-23;1;
368;20;TRAZADOR DE ALTURA;DIMENCIONAL; 192-671;228;9818891;CD-02;2016-03-17;2017-03-17;0;
369;20;CALIBRADOR DIGITAL;DIMENCIONAL; 500-196-20B;228;9904618;TM-02;2018-04-23;2019-04-23;1;
370;20;RELOJ COMPARADOR;DIMENCIONAL;342-511-30;228;5256;CD-03;2018-04-23;2019-04-23;1;
371;34;MANOMETRO;PRESION;0-400;29;NO INDICA;NO INDICA;2014-03-13;2015-03-13;0;
372;34;LLAVE DE TORQUE;TORQUE;M6;375;390770;NO INDICA;2014-03-13;2015-03-13;0;
373;34;LLAVE DE TORQUE;TORQUE;TQM-150;375;NO INDICA;NO INDICA;2014-03-13;2015-03-13;0;
374;49;MANOMETRO;PRESION;0-1400;396;NO INDICA;PF-PT-06;2014-03-12;2015-03-12;0;0
375;49;MANOMETRO;PRESION;0-600;192;NO INDICA;MR-PT-02;2018-07-12;2019-07-12;1;0
376;49;MANOMETRO;PRESION;0-160;391;NO INDICA;MR-PT-04;2016-03-15;2017-03-15;0;0
377;49;MANOMETRO;PRESION;0-300;241;NO INDICA;MR-PT-03;2014-03-13;2015-03-13;0;0
378;49;MULTIMETRO DIGITAL;EL�CTRICA;3122;73;800662;PF-PT-08;2018-05-21;2019-05-21;1;0
379;49;DIGITAL TIMER;TIEMPO Y FRECUENCIA;HS45;270;NO INDICA;CF-IM-03;2014-03-13;2015-03-13;0;0
380;43;ANALIZADOR  DE  GASES   ;QU�MICA;ZEL0704976;168;541272;NO INDICA;2014-07-15;2015-07-15;0;0
381;83;LLAVE DE TORQUE;TORQUE;EVT 1200A;49;KOO2441;NO INDICA;2014-03-12;2015-03-12;0;0
382;83;LLAVE DE TORQUE;TORQUE;TE 175;310;31078;NO INDICA;2017-08-29;2018-08-29;0;0
383;83;LLAVE DE TORQUE;TORQUE;L872;310;205100285;22;2017-12-07;2018-12-07;1;0
384;83;MANOMETRO;PRESION;FZ9/24;113;99075-48;NO INDICA;2016-11-08;2017-11-08;0;0
385;83;MANOMETRO;PRESION;EN-837-1;249;NO INDICA;NO INDICA;2016-11-08;2017-11-08;0;0
386;83;BALANZA DIGITAL;MASA;9094C/6;359;10331077;51;2017-11-02;2018-11-02;1;0
387;83;TENSIOMETRO;TENSI�N;ACM-200;352;22629;NO INDICA;2014-03-13;2015-03-13;0;0
388;80;LLAVE DE TORQUE;TORQUE;QD3R250;310;209016966;NO INDICA;2016-10-18;2017-10-18;0;0
389;80;LLAVE DE TORQUE;TORQUE;TE25A;310;36094;NO INDICA;2016-10-19;2017-10-19;0;0
390;80;LLAVE DE TORQUE;TORQUE;QD1R50;310;506346637;NO INDICA;2016-10-18;2017-10-18;0;0
391;80;LLAVE DE TORQUE;TORQUE;QD1R50;310;1209002044;NO INDICA;2016-10-18;2017-10-18;0;0
392;80;BALANZA DIGITAL;MASA;4010;256;SAE005;NO INDICA;2015-10-05;2016-10-04;0;0
393;80;MANOMETRO;PRESION;0-4000;370;PN-01;NO INDICA;2014-03-17;2015-03-17;0;X
394;80;REGULADOR DE PRESION;PRESION;H-971;196;SSN2-1/2;NO INDICA;2016-03-25;2017-03-25;0;0
395;80;MEDIDOR DE PRESION;PRESION;TPG6554H03;255;VAT-0439;NO INDICA;2016-03-24;2017-03-24;0;0
396;6;TERMOMETRO BIMETALICO;TEMPERATURA;0-250;22;NO INDICA;B4-TRT-09;2014-03-17;2015-03-17;0;0
397;6;TERMOMETRO BIMETALICO;TEMPERATURA;0-250;22;NO INDICA;B4-TRT-11;2014-03-17;2015-03-17;0;0
398;6;TERMOMETRO BIMETALICO;TEMPERATURA;5004C;379;NO INDICA;B4-TM-12;2014-03-17;2015-03-17;0;0
399;83;MANOMETRO;PRESION;0-2000;295;2661-03;NO INDICA;2014-03-17;2015-03-17;0;0
400;6;MANOMETRO;PRESION;0-800;379;NO INDICA;B4-MAN-100;2014-03-14;2015-03-14;0;0
401;6;MANOMETRO;PRESION;0-800;379;NO INDICA;B4-MAN-62;2014-03-14;2015-03-14;0;0
402;6;MANOMETRO;PRESION;0-1000;214;1230-5;B4-MAN-22;2014-03-14;2015-03-14;0;0
403;6;MANOMETRO;PRESION;0-1000;371;NO INDICA;B4-MAN-54;2014-03-14;2015-03-14;0;0
404;6;MANOMETRO;PRESION;0-1500;388;NO INDICA;B4-MAN-07;2014-03-15;2015-03-15;0;0
405;6;MANOMETRO;PRESION;0-300;22;NO INDICA;B4-MAN-402;2015-04-21;2016-04-20;0;0
406;6;MANOMETRO;PRESION;0-800;379;NO INDICA;B4-MAN-40;2014-03-18;2015-03-18;0;0
407;6;REGISTRADOR DE PRESION;PRESION;NO INDICA;35;242F 44977;B4-RP-03 ;2014-03-18;2015-03-18;0;0
408;6;REGISTRADOR DE PRESION;PRESION;NO INDICA;35;242E-56929;B4-RP-07 ;2014-03-19;2015-03-19;0;X
409;6;REGISTRADOR DE PRESION;PRESION;NO INDICA;35;265-13321;B4-RP-04 ;2014-03-19;2015-03-19;0;0
410;6;REGISTRADOR DE PRESION;PRESION;NO INDICA;35;242E-56917;B4-RP-02 ;2014-03-20;2015-03-20;0;0
411;6;REGISTRADOR DE TEMPERATURA ;TEMPERATURA;NO INDICA;129;47986;B4-IM-27;2015-08-03;2016-08-02;0;0
412;6;REGISTRADOR DE PRESION;PRESION;40PR RYM3F;129;97130628;B4-RP-05;2014-03-21;2015-03-21;0;0
413;6;REGISTRADOR DE PRESION;PRESION;40PR RYM3F;129;97130632;B4-RP-10;2014-03-21;2015-03-21;0;0
414;6;REGISTRADOR DE PRESION;PRESION;40PR RYM3F;129;97130627;B4-IM-10;2014-03-22;2015-03-22;0;0
414;49;MICROMETRO DE EXTERIORES;DIMENCIONAL;103-132;228;86324275;TN-IM-02;2017-09-18;2018-09-18;1;
415;6;BALANZA DE PESO MUERTO;MASA;1335265-3;280;5153;B4-BP-04;2014-03-22;2015-03-22;0;X
416;6;BALANZA DE PESO MUERTO;MASA;22352551;280;4949;B4-BP-08;2014-03-21;2015-03-21;0;X
417;49;CALIBRADOR PIE DE REY;DIMENCIONAL; 500-197-20B;228;9903697;MR-IM-03;2014-04-02;2015-04-02;0;0
418;72;TEMPORALIZADOR;TIEMPO Y FRECUENCIA;NT240;242;NO INDICA;CC-13;2015-06-06;2016-06-05;0;0
419;72;TEMPORALIZADOR;TIEMPO Y FRECUENCIA;NT240;242;NO INDICA;CC-14;2015-06-06;2016-06-05;0;X
420;43;ANALIZADOR  DE  GASES   ;QU�MICA;ZEL0503437;168;541263;NO INDICA;2014-07-15;2015-07-15;0;X
421;43;ANALIZADOR  DE  GASES   ;QU�MICA;ZEL0611740;168;541266;NO INDICA;2014-07-15;2015-07-15;0;X
422;82;MANOMETRO;PRESION;CJ-2581-AC;371;NO INDICA;OUT 2;2015-04-09;2016-04-08;0;DADO DE BAJA
423;82;MANOMETRO;PRESION;BU-2581-AQ;371;NO INDICA;IN 2;2017-07-28;2018-07-28;0;
424;82;MANOMETRO;PRESION;BU-2581-AQ;371;NO INDICA;IN 1;2015-04-08;2016-04-07;0;
425;82;MANOMETRO;PRESION;CU-2581-CM;287;NO INDICA;OUT 1;2015-04-09;2016-04-08;0;
426;82;MANOMETRO;PRESION;0-2000;388;NO INDICA;NO INDICA;2017-08-30;2018-08-30;0;
427;82;DIGITAL TACHOMETER;TIEMPO Y FRECUENCIA;BTD FS 50-1;39;103;NO INDICA;2017-08-04;2018-08-04;0;
428;82;CALIBRADOR ANALOGICO;DIMENCIONAL; 0-150;375;NO INDICA;NO INDICA;2017-07-27;2018-07-27;0;
429;82;CALIBRADOR CON CARATULA DE AGUJA;DIMENCIONAL; 0-150;366;101;NO INDICA;2017-09-12;2018-09-12;1;
430;82;CALIBRADOR DIGITAL;DIMENCIONAL; 0-150;366;100;NO INDICA;2017-09-12;2018-09-12;1;
431;82;NIVEL DIGITAL;DIMENCIONAL;32048297;83;102;NO INDICA;2018-02-06;2019-02-06;1;
432;82;LLAVE DE TORQUE;TORQUE;34323-1B;189;1106230061;NO INDICA;2017-08-04;2018-08-04;0;
433;82;RELOJ COMPARADOR;DIMENCIONAL;0-1;396;7076;NO INDICA;2017-09-12;2018-09-12;1;
434;82;RELOJ COMPARADOR DIGITAL;DIMENCIONAL;0-10;396;G112613;NO INDICA;2018-04-09;2019-04-09;1;
435;82;DINAMOMETRO;FUERZA;20 da N;108;NO INDICA;NO INDICA;2017-07-28;2018-07-28;0;
436;82;DINAMOMETRO;FUERZA;5 da N;108;NO INDICA;NO INDICA;2014-04-08;2015-04-08;0;
437;82;POCKET BALANCE;FUERZA;0-100;146;1;NO INDICA;2017-08-04;2018-08-04;0;
438;82;TERMOHIGROMETRO;TEMPERATURA;NO  INDICA;272;07A08;NO INDICA;2015-04-10;2016-04-09;0;
439;82;TERMOMETRO;TEMPERATURA;AZ-363;396;NO INDICA;NO INDICA;2014-04-09;2015-04-09;0;
440;82;TERMOMETRO;TEMPERATURA;NO INDICA;44;NO INDICA;NO INDICA;2014-04-09;2015-04-09;0;
441;82;MULTIMETRO DIGITAL;EL�CTRICA;MUT-39;366;1110856019;NO INDICA;2017-08-03;2018-08-03;0;
442;82;MULTIMETRO DIGITAL;EL�CTRICA;711;120;NO INDICA;NO INDICA;2014-04-07;2015-04-07;0;
443;82;BALANZA DIGITAL;MASA;EK3052;58;C1006089684;NO INDICA;2014-04-09;2015-04-09;0;
444;7;ROMANA;FUERZA;0-25;396;NO INDICA;BOA-H-8194;2018-02-23;2019-02-23;1;0
445;80;VACUOMETRO;PRESION;0-30;260;SAE 023;NO INDICA;2016-10-21;2017-10-21;0;
446;43;MEDIDOR DE ESPESOR;DIMENCIONAL; T-MIKE EM+;332;00K8FR;NO INDICA;2014-05-07;2015-05-07;0;0
447;43;BLOQUE PATRON;DIMENCIONAL;NO INDICA;396;NO INDICA;NO INDICA;2014-04-15;2015-04-15;0;0
448;43;CALIBRADOR;DIMENCIONAL;C/N 530-115;228;12081490;CLB-045;2014-04-19;2015-04-19;0;0
448;83;LLAVE DE TORQUE;TORQUE;BRL00100A;49;K00706;19;2017-09-11;2018-09-11;1;
449;43;MEDIDOR DE SUPERFICIE;DIMENCIONAL;NO INDICA;356;440245;MED-049;2014-04-17;2015-04-17;0;0
450;43;GALGA DE SOLDADURA;DIMENCIONAL;NO INDICA;135;INV.787;HCS-023;2014-04-19;2015-04-19;0;0
451;43;MEDIDOR DE ESPESOR DE PRIMER/PINTURA;DIMENCIONAL;NO INDICA;136;INV. 2226;MED-047;2014-04-17;2015-04-17;0;0
452;43;Hi-Lo WELDING;DIMENCIONAL;NO INDICA;396;INV.2333;HCS-025;2014-04-19;2015-04-19;0;0
453;43;MEDIDOR DE TEMPERATURA - INFRAROJO;TEMPERATURA;62 MINI ;126;480578;MTE-004;2014-04-19;2015-04-19;0;0
454;43;TERMOHIGROMETRO;TEMPERATURA;625;357;1387453;THG-004;2014-04-19;2015-04-19;0;0
455;43;TRUE RMS CLAMP METER;EL�CTRICA;376;126;15021049;ITS Nro 2305;2014-04-19;2015-04-19;0;0
456;6;BALANZA DIGITAL;MASA;CD-11;247;0014975-6HB;B1BL03;2015-01-26;2016-01-26;0;0
457;7;MEDIDOR DIGITAL DE LUZ;OPTICA;401025;119;Z302003;BOA-H-82803;2018-06-18;2019-06-18;1;0
458;43;NIVEL;DIMENCIONAL;960-601;228;BF001564;NPR-001;2014-04-23;2015-04-23;0;0
459;43;NIVEL;DIMENCIONAL;960-601;228;1644118;NPR-002;2014-04-23;2015-04-23;0;0
460;43;LLAVE DE TORQUE;TORQUE;R350;141;15362;TOC-027;2014-04-24;2015-04-24;0;0
461;43;MEDIDOR DE ADHERENCIA;PRESION;NO INDICA;264;702884;MDH-006;2014-04-24;2015-04-24;0;0
462;43;HOLIDAY DETECTOR;EL�CTRICA;785;259;1288;MEQ-532;2014-04-24;2015-04-24;0;0
463;80;LLAVE DE TORQUE;TORQUE;LD3401;335;NAT-11;NO INDICA;2015-10-12;2016-10-11;0;0
464;6;CALIBRADOR DE PRESION;PRESION;717-3000G;126;2331002;NO INDICA;2015-07-01;2016-06-30;0;0
465;6;CALIBRADOR DE PRESION;PRESION;717-500G;126;2399013;NO INDICA;2015-06-30;2016-06-29;0;0
466;43;RUGOS�METRO;DIMENCIONAL;NO INDICA;356;358099;NO INDICA;2014-05-03;2015-05-03;0;0
467;43;MEDIDOR DE DUREZA;DIMENCIONAL;HH 337;14;861826;NO INDICA;2014-05-05;2015-05-05;0;0
468;43;MEDIDOR DE ADHERENCIA;PRESION;108;112;DG0002;NO INDICA;2014-05-05;2015-05-05;0;0
469;49;MEDIDOR DE CONCAVIDAD;DIMENCIONAL;3025-481;327;270851;PR-IM-06;2017-11-21;2018-11-21;1;0
470;49;CALIBRADOR DE ESPESORES;DIMENCIONAL;2046S;228;RDD467;PR-IM-12;2015-05-08;2016-05-07;0;0
471;49;MEDIDOR DE CONCAVIDAD;DIMENCIONAL;3025-481;327;270946;PR-IM-07;2017-12-05;2018-12-05;1;0
472;49;CALIBRADOR DE ESPESORES;DIMENCIONAL;2046S;228;RDS512;PR-IM-10;2017-11-21;2018-11-21;1;0
473;58;MANOMETRO;PRESION;800-426-6301 ;365;02-4159-T;MMECO-111;2018-05-24;2019-05-24;1;0
474;49;MICROMETRO DE EXTERIORES;DIMENCIONAL; 103-138;228;86324275;TN-IM-03;2016-08-11;2017-08-11;0;0
475;49;MICROMETRO DE EXTERIORES;DIMENCIONAL; 103-137;228;86275522;TN-IM-02;2017-09-18;2018-09-18;1;0
476;49;MICROMETRO DE EXTERIORES;DIMENCIONAL; 103-139-10;228;86523516;TN-IM-04;2017-09-19;2018-09-19;1;0
477;49;MEDIDOR DE ESPESOR PFUND;DIMENCIONAL; ND82;159;NO INDICA;CCM-IM-11;2017-08-16;2018-08-16;0;0
478;49;MICROMETRO DE EXTERIORES;DIMENCIONAL; 103-140-10;228;87240849;TN-IM-05;2017-09-19;2018-09-19;1;0
479;29;MANOMETRO;PRESION;O-1000;391;NO INDICA;NO INDICA;2017-10-31;2018-10-31;1;0
480;29;MANOMETRO;PRESION;O-3000;134;NO INDICA;NO INDICA;2016-09-16;2017-09-16;0;0
481;29;MANOMETRO;PRESION;O-3000;220;NO INDICA;NO INDICA;2017-10-31;2018-10-31;1;0
482;29;PESA;MASA;10;396;NO INDICA;PPF100;2017-11-03;2018-11-03;1;0
483;29;SET DE PESAS;MASA;1-1000;247;NO INDICA;NO INDICA;2017-11-03;2018-11-03;1;0
484;58;DC POWER SUPPLY;EL�CTRICA;RXN-305D;395;2,01E+11;NO INDICA;2014-05-12;2015-05-12;0;0
485;49;DIGITAL TIMER;TIEMPO Y FRECUENCIA;HS-3;60;NO INDICA;PF-IM-11;2015-07-27;2016-07-26;0;0
486;49;DIGITAL TIMER;TIEMPO Y FRECUENCIA;HS-3;60;NO INDICA;PF-IM-13;2014-05-12;2015-05-12;0;0
487;49;DIGITAL TIMER;TIEMPO Y FRECUENCIA;HS-3;60;NO INDICA;PF-IM-10;2015-07-21;2016-07-20;0;0
488;49;DIGITAL TIMER;TIEMPO Y FRECUENCIA;HS-3;60;NO INDICA;PF-IM-12;2015-07-14;2016-07-13;0;0
489;49;DIGITAL TIMER;TIEMPO Y FRECUENCIA;HS-3;60;NO INDICA;CF-IM-07;2015-03-27;2016-03-26;0;0
490;7;MICROMETRO DE EXTERIORES;DIMENCIONAL; IP65 ;228;293-350-10;BOA-H-82971;2018-03-01;2019-03-01;1;0
491;43;CALIBRADOR;DIMENCIONAL; NO INDICA ;36;INV. 3076;CLB-022;2014-05-13;2015-05-13;0;0
492;43;DINAMOMETRO;FUERZA;NO INDICA;396;I-27956;RMN-008;2014-05-08;2015-05-08;0;0
493;43;MEDIDOR DE ESPESOR DE PRIMER;DIMENCIONAL; NO INDICA ;136;I-36646;MED 047;2014-05-08;2015-05-08;0;0
494;43;MEDIDOR DE SUPERFICIE RUGOSIMETRO;MEDIDOR DE SUPERFICIE RUGOSIMETRO; PRH003 ;356;36812;MED -067;2014-05-08;2015-05-08;0;0
495;43;ECLIMETRO;DIMENCIONAL; NO INDICA ;87;407;NCL-005;2014-05-08;2015-05-08;0;0
496;43;GALGA DE SOLDADURA;DIMENCIONAL; NO INDICA ;135;INV. 2336;GGA-008;2014-05-08;2015-05-08;0;0
497;43;IR TERMOMETER;TEMPERATURA;62 MAX;126;20620088;MED-064;2014-05-06;2015-05-06;0;0
498;43;IR TERMOMETER;TEMPERATURA;62 MAX;126;20990992;MED-063;2014-05-06;2015-05-06;0;0
499;43;TERMOHIGROMETRO;TEMPERATURA;319;112;MH13489;IST Nro 2246;2014-05-06;2015-05-06;0;0
500;43;DIGITAL CLAMP METER;EL�CTRICA;2017;195;W8181549;PZA 016;2014-05-02;2015-05-02;0;0
501;43;HOLIDAY DETECTOR;EL�CTRICA;785;319;2249;DHY-013;2014-05-06;2015-05-06;0;0
502;43;HOLIDAY DETECTOR;EL�CTRICA;785;319;1285;DHY-010;2014-05-06;2015-05-06;0;0
503;43;DIGITAL EARTH TESTER;EL�CTRICA;4105A;195;W8027658;TES 011;2014-05-14;2015-05-14;0;0
504;6;MODULO DE PRESION;PRESION;700PD4;126;23924401;NO INDICA;2015-03-10;2016-03-09;0;0
505;6;MODULO DE PRESION;PRESION;700P03;126;24120302;NO INDICA;2015-03-10;2016-03-09;0;0
506;6;MODULO DE PRESION;PRESION;700P07;126;23980701;NO INDICA;2015-03-10;2016-03-09;0;0
507;49;PASA NO PASA DIAMETRO EXTERNO;DIMENCIONAL;AVI 10001200-1 ;289;NO INDICA;PR-IM-13;2014-05-15;2015-05-15;0;0
508;49;PASA NO PASA DIAMETRO EXTERNO;DIMENCIONAL;NO INDICA;289;NO INDICA;PR-IM-14;2014-05-15;2015-05-15;0;0
509;49;PASA NO PASA DIAMETRO EXTERNO;DIMENCIONAL;AVI 10001216-1 ;289;NO INDICA;PR-IM-15;2014-05-15;2015-05-15;0;0
510;49;PASA NO PASA DIAMETRO INTERNO;DIMENCIONAL;NO INDICA;289;NO INDICA;PR-IM-16;2014-05-15;2015-05-15;0;0
511;49;PASA NO PASA DIAMETRO INTERNO;DIMENCIONAL;NO INDICA;289;NO INDICA;PR-IM-17;2014-05-15;2015-05-15;0;0
